name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num
大有院,16207,N/A,西咸新区（西安）  西咸  / 2020-2022年,90天成交3套,27,https://xa.ke.com/xiaoqu/38000000071634/,2026-02-20 12:30:25,11
紫气东来,7913,N/A,西咸新区（西安）  西咸  / 2011-2013年,90天成交1套,15,https://xa.ke.com/xiaoqu/38000000071437/,2026-02-20 12:30:25,11
吾悦公馆,11107,N/A,西咸新区（西安）  西咸  / 2017-2021年,90天成交9套,91,https://xa.ke.com/xiaoqu/38000000008321/,2026-02-20 12:30:25,11
宜家沣都,8386,N/A,西咸新区（西安）  西咸  / 2016-2018年,90天成交3套,108,https://xa.ke.com/xiaoqu/38000000071440/,2026-02-20 12:30:25,11
中天宸悦二期,18779,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交6套,69,https://xa.ke.com/xiaoqu/38000000071530/,2026-02-20 12:30:25,11
中铁沣河湾,11296,N/A,西咸新区（西安）  西咸  / 2016-2025年,90天成交6套,121,https://xa.ke.com/xiaoqu/38000000071636/,2026-02-20 12:30:25,11
大同院,15988,N/A,西咸新区（西安）  西咸  / 2020-2022年,90天成交3套,40,https://xa.ke.com/xiaoqu/38000000071638/,2026-02-20 12:30:25,11
金悦城,7679,N/A,西咸新区（西安）  西咸  / 2019-2022年,90天成交1套,58,https://xa.ke.com/xiaoqu/38000000071434/,2026-02-20 12:30:25,11
阳光城蔷薇溪谷C4小区,16711,N/A,西咸新区（西安）  西咸  / 2015-2024年,90天成交41套,236,https://xa.ke.com/xiaoqu/38000000071436/,2026-02-20 12:30:25,11
奥林匹克花园巴塞罗那奥运村,9275,N/A,西咸新区（西安）  西咸  / 2008-2012年,90天成交5套,72,https://xa.ke.com/xiaoqu/38000000071752/,2026-02-20 12:30:25,11
伦敦奥运村,9514,N/A,西咸新区（西安）  西咸  / 2011-2020年,90天成交13套,285,https://xa.ke.com/xiaoqu/38000000071754/,2026-02-20 12:30:25,11
御河上院,20909,N/A,西咸新区（西安）  西咸  / 2019-2023年,90天成交1套,48,https://xa.ke.com/xiaoqu/38000000071533/,2026-02-20 12:30:25,11
中南菩悦东望府,18244,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交12套,91,https://xa.ke.com/xiaoqu/38000000071731/,2026-02-20 12:30:25,11
中国铁建西派时代,16168,N/A,西咸新区（西安）  西咸  / 2021-2023年,90天成交10套,93,https://xa.ke.com/xiaoqu/38000000071633/,2026-02-20 12:30:25,11
奥林匹克花园雅典奥运村,8953,N/A,西咸新区（西安）  西咸  / 2007-2020年,90天成交1套,54,https://xa.ke.com/xiaoqu/38000000071751/,2026-02-20 12:30:25,11
紫薇铂樾府,12760,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交4套,63,https://xa.ke.com/xiaoqu/38000000071628/,2026-02-20 12:30:25,11
奥林匹克花园北京奥运村,9924,N/A,西咸新区（西安）  西咸  / 2009-2020年,90天成交8套,137,https://xa.ke.com/xiaoqu/38000000071753/,2026-02-20 12:30:25,11
新新佳园(西咸),6925,N/A,西咸新区（西安）  西咸  / 2009-2013年,90天成交1套,31,https://xa.ke.com/xiaoqu/38000000071723/,2026-02-20 12:30:25,11
北槐春天,6449,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000071521/,2026-02-20 12:30:25,11
林凯溢金湾,12194,N/A,西咸新区（西安）  西咸  / 2013-2024年,90天成交0套,112,https://xa.ke.com/xiaoqu/38000000071722/,2026-02-20 12:30:25,11
紫薇万科生活广场,9000,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,15,https://xa.ke.com/xiaoqu/38000000071629/,2026-02-20 12:30:25,11
东望中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交5套,63,https://xa.ke.com/xiaoqu/38000000071443/,2026-02-20 12:30:25,11
阳光荟,暂无数据,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000071441/,2026-02-20 12:30:25,11
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:30:25,11
万科·沣华锦鸣,13540,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交0套,33,https://xa.ke.com/xiaoqu/38000000012007/,2026-02-20 12:30:25,11
中梁壹号院,11150,N/A,西咸新区（西安）  西咸  / 2019-2025年,90天成交1套,77,https://xa.ke.com/xiaoqu/38000000073253/,2026-02-20 12:30:25,11
恒大文化旅游城,7639,N/A,西咸新区（西安）  西咸  / 2004-2024年,90天成交44套,1068,https://xa.ke.com/xiaoqu/38000000072948/,2026-02-20 12:30:25,11
先河之星,暂无数据,N/A,西咸新区（西安）  西咸  / 2016年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000071414/,2026-02-20 12:30:25,11
阳光城壹号官邸,14076,N/A,西咸新区（西安）  西咸  / 2000-2020年,90天成交10套,301,https://xa.ke.com/xiaoqu/38000000006845/,2026-02-20 12:30:37,12
沣科花园B区,4412,N/A,西咸新区（西安）  西咸  / 2017-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003136/,2026-02-20 12:30:37,12
金科世界城,9235,N/A,西咸新区（西安）  西咸  / 2012-2022年,90天成交33套,303,https://xa.ke.com/xiaoqu/38000000007729/,2026-02-20 12:30:37,12
旭辉江山阅,12162,N/A,西咸新区（西安）  西咸  / 2018-2021年,90天成交3套,82,https://xa.ke.com/xiaoqu/3820034596101224/,2026-02-20 12:30:37,12
中国国际丝路中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2021-2025年,90天成交0套,16,https://xa.ke.com/xiaoqu/3820034516396176/,2026-02-20 12:30:37,12
政府小区,暂无数据,N/A,西咸新区（西安）  西咸  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031118543662/,2026-02-20 12:30:37,12
枫溪美郡,17505,N/A,西咸新区（西安）  西咸  / 2016-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000007316/,2026-02-20 12:30:37,12
崇文尚学一期,9357,N/A,西咸新区（西安）  西咸  / 2020-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000006640/,2026-02-20 12:30:37,12
沣东i立方,10314,N/A,西咸新区（西安）  西咸  / 2019年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820030292942725/,2026-02-20 12:30:37,12
莱茵·东郡,暂无数据,N/A,西咸新区（西安）  西咸  / 2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005104/,2026-02-20 12:30:37,12
西城名苑,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031069250476/,2026-02-20 12:30:37,12
绿地新里格林公馆,7438,N/A,西咸新区（西安）  西咸  / 2019-2024年,90天成交10套,203,https://xa.ke.com/xiaoqu/3820035822365800/,2026-02-20 12:30:37,12
三桥大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 2014-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006661/,2026-02-20 12:30:37,12
黄冈学府城,9001,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交10套,276,https://xa.ke.com/xiaoqu/3820034576163709/,2026-02-20 12:30:37,12
三桥新街工商银行家属院,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000013149/,2026-02-20 12:30:37,12
中南菩悦东望城,6282,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,172,https://xa.ke.com/xiaoqu/3820034600293947/,2026-02-20 12:30:37,12
沣毛小区,2550,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/3820056241860577/,2026-02-20 12:30:37,12
海逸长洲A区,18129,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交4套,132,https://xa.ke.com/xiaoqu/3820045260660228/,2026-02-20 12:30:37,12
德杰花满庭,12830,N/A,西咸新区（西安）  西咸  / 2019-2022年,90天成交0套,52,https://xa.ke.com/xiaoqu/38000000051202/,2026-02-20 12:30:37,12
原点国际建材家居广场,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000011666/,2026-02-20 12:30:37,12
OCT华侨城·创想中心,9366,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000007717/,2026-02-20 12:30:37,12
绿城锦庐,11398,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000083978/,2026-02-20 12:30:37,12
天海星-沣东数码工坊,暂无数据,N/A,西咸新区（西安）  西咸  / 2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000007064/,2026-02-20 12:30:37,12
烟厂小区,4432,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000073051/,2026-02-20 12:30:37,12
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:30:37,12
保利和光尘樾三期,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,5,https://xa.ke.com/xiaoqu/38000000093593/,2026-02-20 12:30:37,12
万科未来时光,8397,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交2套,38,https://xa.ke.com/xiaoqu/38000000089084/,2026-02-20 12:30:37,12
沣科花园冬荣苑,暂无数据,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000086478/,2026-02-20 12:30:37,12
国润城西区,10378,N/A,西咸新区（西安）  西咸  / 2013-2023年,90天成交9套,88,https://xa.ke.com/xiaoqu/38000000120425/,2026-02-20 12:30:37,12
中天智汇港,暂无数据,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000121624/,2026-02-20 12:30:37,12
上林雅居,8065,N/A,西咸新区（西安）  西咸  / 2010-2020年,90天成交1套,71,https://xa.ke.com/xiaoqu/38000000071625/,2026-02-20 12:31:25,13
雍锦湾,9550,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交3套,130,https://xa.ke.com/xiaoqu/38000000071732/,2026-02-20 12:31:25,13
沣西国际大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,14,https://xa.ke.com/xiaoqu/38000000071632/,2026-02-20 12:31:25,13
沣桥艺墅家小区,7262,N/A,西咸新区（西安）  西咸  / 2006-2009年,90天成交2套,24,https://xa.ke.com/xiaoqu/38000000071426/,2026-02-20 12:31:25,13
阳光城蔷薇溪谷C2,22558,N/A,西咸新区（西安）  西咸  / 2014-2019年,90天成交3套,133,https://xa.ke.com/xiaoqu/38000000071428/,2026-02-20 12:31:25,13
北槐春天,6449,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000071521/,2026-02-20 12:31:25,13
林凯溢金湾,12194,N/A,西咸新区（西安）  西咸  / 2013-2024年,90天成交0套,112,https://xa.ke.com/xiaoqu/38000000071722/,2026-02-20 12:31:25,13
紫薇万科生活广场,9000,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,15,https://xa.ke.com/xiaoqu/38000000071629/,2026-02-20 12:31:25,13
东望中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交5套,63,https://xa.ke.com/xiaoqu/38000000071443/,2026-02-20 12:31:25,13
新新佳园(西咸),6925,N/A,西咸新区（西安）  西咸  / 2009-2013年,90天成交1套,31,https://xa.ke.com/xiaoqu/38000000071723/,2026-02-20 12:31:25,13
梧桐中舍,15452,N/A,西咸新区（西安）  西咸  / 2020年,90天成交1套,23,https://xa.ke.com/xiaoqu/38000000036338/,2026-02-20 12:31:25,13
翰林艺境,9508,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,77,https://xa.ke.com/xiaoqu/38000000071416/,2026-02-20 12:31:25,13
奥园璞樾ONE,16242,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交0套,89,https://xa.ke.com/xiaoqu/38000000071718/,2026-02-20 12:31:25,13
中南漫悦湾,12992,N/A,西咸新区（西安）  西咸  / 2023年,90天成交1套,97,https://xa.ke.com/xiaoqu/38000000071423/,2026-02-20 12:31:25,13
保利时光印象,13088,N/A,西咸新区（西安）  西咸  / 2022年,90天成交1套,112,https://xa.ke.com/xiaoqu/38000000071420/,2026-02-20 12:31:25,13
绿地新里铂瑞公馆,18542,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交21套,148,https://xa.ke.com/xiaoqu/38000000071739/,2026-02-20 12:31:25,13
佳美花园,4387,N/A,西咸新区（西安）  西咸  / 2005-2019年,90天成交0套,12,https://xa.ke.com/xiaoqu/38000000071419/,2026-02-20 12:31:25,13
华福国际,暂无数据,N/A,西咸新区（西安）  西咸  / 2022-2025年,90天成交0套,12,https://xa.ke.com/xiaoqu/38000000071417/,2026-02-20 12:31:25,13
云境澜湾,10032,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交1套,25,https://xa.ke.com/xiaoqu/38000000071717/,2026-02-20 12:31:25,13
万科金域缇香,10532,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交3套,89,https://xa.ke.com/xiaoqu/38000000071422/,2026-02-20 12:31:25,13
天海星-沣东数码工坊,暂无数据,N/A,西咸新区（西安）  西咸  / 2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000007064/,2026-02-20 12:31:25,13
中交长安里,14284,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,41,https://xa.ke.com/xiaoqu/38000000078551/,2026-02-20 12:31:25,13
康定路998号,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000075557/,2026-02-20 12:31:25,13
民善雅居,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820035269543824/,2026-02-20 12:31:25,13
绿地新里里尔公馆,10373,N/A,西咸新区（西安）  西咸  / 2020-2024年,90天成交2套,42,https://xa.ke.com/xiaoqu/38000000073856/,2026-02-20 12:31:25,13
西派宸樾,暂无数据,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000086878/,2026-02-20 12:31:25,13
润馨怡园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031160478385/,2026-02-20 12:31:25,13
绿城锦庐,11398,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000083978/,2026-02-20 12:31:25,13
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:31:25,13
天兴大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071613/,2026-02-20 12:31:25,13
云境澜湾,10032,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交1套,25,https://xa.ke.com/xiaoqu/38000000071717/,2026-02-20 12:31:39,14
先河瞰都,暂无数据,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,10,https://xa.ke.com/xiaoqu/38000000008103/,2026-02-20 12:31:39,14
香榭汇沣,16005,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交0套,20,https://xa.ke.com/xiaoqu/38000000007481/,2026-02-20 12:31:39,14
悦达电建玖玺台,10418,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000079861/,2026-02-20 12:31:39,14
智冠环球商务中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000002073/,2026-02-20 12:31:39,14
陕西化纤金旭小区,3928,N/A,西咸新区（西安）  西咸  / 1995年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000077660/,2026-02-20 12:31:39,14
蓝海湾,4800,N/A,西咸新区（西安）  西咸  / 2013-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000018635/,2026-02-20 12:31:39,14
中铁港沣国际,暂无数据,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005102/,2026-02-20 12:31:39,14
天朗云熙,9852,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交1套,55,https://xa.ke.com/xiaoqu/38000000072755/,2026-02-20 12:31:39,14
华北局三普东生活区,3769,N/A,西咸新区（西安）  西咸  / 2005-2010年,90天成交2套,7,https://xa.ke.com/xiaoqu/38000000073449/,2026-02-20 12:31:39,14
沣润和园,暂无数据,N/A,西咸新区（西安）  西咸  / 2007-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071525/,2026-02-20 12:31:39,14
崇文尚学二期,10074,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,19,https://xa.ke.com/xiaoqu/38000000073652/,2026-02-20 12:31:39,14
玻璃厰小区,4232,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000074556/,2026-02-20 12:31:39,14
绿地国宝21城三期,7343,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交2套,32,https://xa.ke.com/xiaoqu/38000000071730/,2026-02-20 12:31:39,14
龙湖天璞,11935,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交2套,48,https://xa.ke.com/xiaoqu/38000000073756/,2026-02-20 12:31:39,14
中天峯悦,10195,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交4套,57,https://xa.ke.com/xiaoqu/38000000071721/,2026-02-20 12:31:39,14
万象域,11957,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000057295/,2026-02-20 12:31:39,14
国樾府,14901,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交1套,30,https://xa.ke.com/xiaoqu/3820049997723540/,2026-02-20 12:31:39,14
七里镇第一小区,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006057/,2026-02-20 12:31:39,14
万科·沣华锦鸣,13540,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交0套,33,https://xa.ke.com/xiaoqu/38000000012007/,2026-02-20 12:31:39,14
中梁壹号院,11150,N/A,西咸新区（西安）  西咸  / 2019-2025年,90天成交1套,77,https://xa.ke.com/xiaoqu/38000000073253/,2026-02-20 12:31:39,14
恒大文化旅游城,7639,N/A,西咸新区（西安）  西咸  / 2004-2024年,90天成交44套,1068,https://xa.ke.com/xiaoqu/38000000072948/,2026-02-20 12:31:39,14
先河之星,暂无数据,N/A,西咸新区（西安）  西咸  / 2016年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000071414/,2026-02-20 12:31:39,14
星皓锦樾,14801,N/A,西咸新区（西安）  西咸  / 2022年,90天成交1套,32,https://xa.ke.com/xiaoqu/38000000073457/,2026-02-20 12:31:39,14
沣西逸园,19290,N/A,西咸新区（西安）  西咸  / 2020-2023年,90天成交2套,48,https://xa.ke.com/xiaoqu/38000000073456/,2026-02-20 12:31:39,14
中天智汇港,暂无数据,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000121624/,2026-02-20 12:31:39,14
理想欣港湾,15394,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,10,https://xa.ke.com/xiaoqu/38000000093490/,2026-02-20 12:31:39,14
文定天下,4862,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003231/,2026-02-20 12:31:39,14
北宸天樾,8100,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,8,https://xa.ke.com/xiaoqu/38000000104700/,2026-02-20 12:31:39,14
佳龙中心,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000116013/,2026-02-20 12:31:52,15
紫薇毓秀府,12564,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,14,https://xa.ke.com/xiaoqu/38000000106703/,2026-02-20 12:31:52,15
未央二院家属院,4567,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000014243/,2026-02-20 12:31:52,15
空港花园,3876,N/A,西咸新区（西安）  西咸  / 2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820055078853686/,2026-02-20 12:31:52,15
国润城西区,10378,N/A,西咸新区（西安）  西咸  / 2013-2023年,90天成交9套,88,https://xa.ke.com/xiaoqu/38000000120425/,2026-02-20 12:31:52,15
沁园春天,8571,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820045163120232/,2026-02-20 12:31:52,15
中梁鎏金云玺,17653,N/A,西咸新区（西安）  西咸  / 2019-2025年,90天成交1套,102,https://xa.ke.com/xiaoqu/38000000108604/,2026-02-20 12:31:52,15
崇文朗樾,9802,N/A,西咸新区（西安）  西咸  / 2022-2025年,90天成交0套,8,https://xa.ke.com/xiaoqu/38000000117921/,2026-02-20 12:31:52,15
长安首府,21374,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000034639/,2026-02-20 12:31:52,15
文定天下,4862,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003231/,2026-02-20 12:31:52,15
招商雍澜湾,12815,N/A,西咸新区（西安）  西咸  / 2021-2025年,90天成交1套,26,https://xa.ke.com/xiaoqu/38000000101194/,2026-02-20 12:31:52,15
金湾沣河十里,16963,N/A,西咸新区（西安）  西咸  / 2025-2026年,90天成交0套,50,https://xa.ke.com/xiaoqu/38000000071755/,2026-02-20 12:31:52,15
沣科花园夏怡苑,暂无数据,N/A,西咸新区（西安）  西咸  / 2021-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000086476/,2026-02-20 12:31:52,15
渭水园,5434,N/A,西咸新区（西安）  西咸  / 2010-2024年,90天成交0套,3,https://xa.ke.com/xiaoqu/38000000072057/,2026-02-20 12:31:52,15
地建嘉信臻城,9076,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,5,https://xa.ke.com/xiaoqu/3820084177913430/,2026-02-20 12:31:52,15
沣华九里,11508,N/A,西咸新区（西安）  西咸  / 2024-2025年,90天成交0套,19,https://xa.ke.com/xiaoqu/38000000113907/,2026-02-20 12:31:52,15
中天智汇港,暂无数据,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000121624/,2026-02-20 12:31:52,15
中国铁建·西派澜廷,15806,N/A,西咸新区（西安）  西咸  / 2015-2025年,90天成交0套,31,https://xa.ke.com/xiaoqu/3820086469099647/,2026-02-20 12:31:52,15
沣太花园四期,5718,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000116322/,2026-02-20 12:31:52,15
水岸朝阳,6173,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000077356/,2026-02-20 12:31:52,15
奥园誉景湾,6992,N/A,西咸新区（西安）  西咸  / 2022-2025年,90天成交0套,9,https://xa.ke.com/xiaoqu/38000000120320/,2026-02-20 12:31:52,15
中天未来玥,6864,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000140655/,2026-02-20 12:31:52,15
龙泉·时代新城,5447,N/A,西咸新区（西安）  西咸  / 2015-2022年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000120220/,2026-02-20 12:31:52,15
文定九合,8918,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000127547/,2026-02-20 12:31:52,15
白桦林悦湖,8443,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000127647/,2026-02-20 12:31:52,15
理想欣港湾,15394,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,10,https://xa.ke.com/xiaoqu/38000000093490/,2026-02-20 12:31:52,15
滨江翡翠城,7815,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交20套,592,https://xa.ke.com/xiaoqu/3820034449156473/,2026-02-20 12:31:52,15
西咸城投新华阙,9871,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交0套,91,https://xa.ke.com/xiaoqu/38000000071727/,2026-02-20 12:31:52,15
西安金辉城,6903,N/A,西咸新区（西安）  西咸  / 2020-2023年,90天成交9套,449,https://xa.ke.com/xiaoqu/3820036665551596/,2026-02-20 12:31:52,15
原点新城精品陶瓷城,暂无数据,N/A,西咸新区（西安）  高陵  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006630/,2026-02-20 12:31:52,15
原点新城精品陶瓷城,暂无数据,N/A,西咸新区（西安）  高陵  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006630/,2026-02-20 12:32:35,16
绿地新里城兰亭公馆,12828,N/A,西咸新区（西安）  高新软件城  / 2023-2024年,90天成交13套,191,https://xa.ke.com/xiaoqu/3820026669788064/,2026-02-20 12:32:35,16
绿地独角兽,暂无数据,N/A,西咸新区（西安）  高新软件城  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820044799026011/,2026-02-20 12:32:35,16
